"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW91623371","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131846",""
"1ZR4R346YW91638169","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.54","-$3.59","$16.95","3130958",""
"1ZR4R346YW91662221","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3131910",""
"1ZR4R346YW91663695","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3131658",""
"1ZR4R346YW91670829","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131065",""
"1ZR4R346YW91677037","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3132077",""
"1ZR4R346YW91708146","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3131771",""
"1ZR4R346YW91721005","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.52","-$2.98","$14.54","3132131",""
"1ZR4R346YW91725725","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132096",""
"1ZR4R346YW91744204","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3132124",""
"1ZR4R346YW91748844","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132630",""
"1ZR4R346YW91749129","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131323",""
"1ZR4R346YW91755050","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3131512",""
"1ZR4R346YW91778946","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132589",""
"1ZR4R346YW91787454","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3132675",""
"1ZR4R346YW91790459","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3131037",""
"1ZR4R346YW91799530","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131430",""
"1ZR4R346YW91804587","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131518",""
"1ZR4R346YW91808832","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.28","-$2.74","$13.54","3132576",""
"1ZR4R346YW91825108","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131287",""
"1ZR4R346YW91841171","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3131245",""
"1ZR4R346YW91853800","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3131308",""
"1ZR4R346YW91856316","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.44","-$2.49","$9.95","3131131",""
"1ZR4R346YW91871228","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3131812",""
"1ZR4R346YW91873155","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132107",""
"1ZR4R346YW91886436","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3131822",""
"1ZR4R346YW91893964","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3131256",""
"1ZR4R346YW91902819","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131513",""
"1ZR4R346YW91903621","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.44","-$2.49","$9.95","3131151",""
"1ZR4R346YW91911738","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132113",""
"1ZR4R346YW91912746","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131194",""
"1ZR4R346YW91917572","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131259",""
"1ZR4R346YW91924779","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.72","-$2.49","$13.23","3131097",""
"1ZR4R346YW91940242","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131824",""
"1ZR4R346YW91960757","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3130868",""
"1ZR4R346YW91965663","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3131481",""
"1ZR4R346YW91980315","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131999",""
"1ZR4R346YW91989763","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.41","-$3.43","$16.98","3131765",""
"1ZR4R346YW91997889","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3131170",""
"1ZR4R346YW92003922","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.05","-$2.96","$15.09","3132089",""
"1ZR4R346YW92005359","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3131143",""
"1ZR4R346YW92013519","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131389",""
"1ZR4R346YW92015777","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131198",""
"1ZR4R346YW92023384","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131252",""
"1ZR4R346YW92026578","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3131239",""
"1ZR4R346YW92030698","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3131505",""
"1ZR4R346YW92030929","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3131137",""
"1ZR4R346YW92031964","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3130737",""
"1ZR4R346YW92041542","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131478",""
"1ZR4R346YW92042863","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3132099",""
"1ZR4R346YW92054912","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131247",""
"1ZR4R346YW92061824","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3131111",""
"1ZR4R346YW92065400","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3131270",""
"1ZR4R346YW92066463","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3130984",""
"1ZR4R346YW92067060","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131278",""
"1ZR4R346YW92086263","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132086",""
"1ZR4R346YW92108499","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131489",""
"1ZR4R346YW92110306","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131589",""
"1ZR4R346YW92118442","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131191",""
"1ZR4R346YW92125381","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131756",""
"1ZR4R346YW92173098","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3131309",""
"1ZR4R346YW92188180","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132503",""
"1ZR4R346YW92222061","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3132567",""
"1ZR4R346YW92240854","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3131500",""
"1ZR4R346YW92270296","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3132540",""
"1ZR4R346YW92278789","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132561",""
"1ZR4R346YW92282989","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.52","-$2.98","$14.54","3131100",""
"1ZR4R346YW92296107","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3131498",""
"1ZR4R346YW92296769","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3131146",""
"1ZR4R346YW92317978","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132200 - Down Dreams ?? Classic Fi",""
"1ZR4R346YW92324031","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3131216",""
"1ZR4R346YW92332175","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131443",""
"1ZR4R346YW92333432","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3131286",""
"1ZR4R346YW92352724","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3131177",""
"1ZR4R346YW92354106","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131173",""
"1ZR4R346YW92361456","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","732626",""
"1ZR4R346YW92368600","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3131080",""
"1ZR4R346YW92379778","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131530",""
"1ZR4R346YW92407246","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3131199",""
"1ZR4R346YW92413051","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3131159",""
"1ZR4R346YW92433986","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131200",""
"1ZR4R346YW92439051","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.66","-$3.87","$18.79","3132570",""
"1ZR4R346YW92442029","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131701",""
"1ZR4R346YW92444974","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131564",""
"1ZR4R346YW92446534","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3130881",""
"1ZR4R346YW92448130","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3131138",""
"1ZR4R346YW92450592","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132146",""
"1ZR4R346YW92452698","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132048",""
"1ZR4R346YW92453222","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3132556",""
"1ZR4R346YW92458709","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3131779",""
"1ZR4R346YW92464194","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131261",""
"1ZR4R346YW92487231","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3131969",""
"1ZR4R346YW92511801","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3130848",""
"1ZR4R346YW92514040","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3131032",""
"1ZR4R346YW92523781","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131260",""
"1ZR4R346YW92531165","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3131595",""
"1ZR4R346YW92534902","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131883",""
"1ZR4R346YW92537801","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131853",""
"1ZR4R346YW92549861","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131104",""
"1ZR4R346YW92577554","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131023",""
"1ZR4R346YW92591010","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.18","-$2.97","$15.21","3132132",""
"1ZR4R346YW92617091","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131980",""
"1ZR4R346YW92617591","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131145",""
"1ZR4R346YW92621782","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3130833",""
"1ZR4R346YW92645944","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131577",""
"1ZR4R346YW92669026","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131015",""
"1ZR4R346YW92669526","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131886",""
"1ZR4R346YW92680334","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3131772",""
"1ZR4R346YW92703130","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132602",""
"1ZR4R346YW92707225","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131088",""
"1ZR4R346YW92730548","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131251",""
"1ZR4R346YW92732117","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3131496",""
"1ZR4R346YW92735641","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131815",""
"1ZR4R346YW92758475","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131335",""
"1ZR4R346YW92758760","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131521",""
"1ZR4R346YW92767429","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131508",""
"1ZR4R346YW92775036","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131538",""
"1ZR4R346YW92784188","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131133",""
"1ZR4R346YW92801560","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131244",""
"1ZR4R346YW92806029","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3132680",""
"1ZR4R346YW92808572","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3131446",""
"1ZR4R346YW92825044","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3131219",""
"1ZR4R346YW92832563","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131455",""
"1ZR4R346YW92836238","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131949",""
"1ZR4R346YW92837399","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131517",""
"1ZR4R346YW92858661","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3131923",""
"1ZR4R346YW92859375","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131304",""
"1ZR4R346YW92859937","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.41","-$3.43","$16.98","3131480",""
"1ZR4R346YW92870361","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132578",""
"1ZR4R346YW92873037","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.18","-$2.97","$15.21","3131112",""
"1ZR4R346YW92884365","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131001",""
"1ZR4R346YW92896521","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.52","-$2.98","$14.54","3131485",""
"1ZR4R346YW92900168","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131196",""
"1ZR4R346YW92918248","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131491",""
"1ZR4R346YW92925794","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3132638",""
"1ZR4R346YW92926051","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132165",""
"1ZR4R346YW92926211","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132126",""
"1ZR4R346YW92932375","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132167",""
"1ZR4R346YW92962440","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132179",""
"1ZR4R346YW92964813","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132174",""
"1ZR4R346YW92985612","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3131269",""
"1ZR4R346YW93037984","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3132153",""
"1ZR4R346YW93042316","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132613",""
"1ZR4R346YW93055839","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3132160",""
"1ZR4R346YW93056114","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132284",""
"1ZR4R346YW93071320","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131936",""
"1ZR4R346YW93080221","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131842",""
"1ZR4R346YW93083460","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132509",""
"1ZR4R346YW93094627","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3131271",""
"1ZR4R346YW93123309","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3132523",""
"1ZR4R346YW93124853","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132596",""
"1ZR4R346YW93138231","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3132420",""
"1ZR4R346YW93148891","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3130809",""
"1ZR4R346YW93149407","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131963",""
"1ZR4R346YW93162160","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.05","-$2.96","$15.09","3132109",""
"1ZR4R346YW93168379","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.16","$15.94","3131153",""
"1ZR4R346YW93172631","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131182",""
"1ZR4R346YW93177074","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3132507",""
"1ZR4R346YW93180640","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131157",""
"1ZR4R346YW93182853","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132188",""
"1ZR4R346YW93186153","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132500",""
"1ZR4R346YW93200289","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.52","-$2.98","$14.54","3131789",""
"1ZR4R346YW93203044","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3130904",""
"1ZR4R346YW93206514","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131984",""
"1ZR4R346YW93213739","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132573",""
"1ZR4R346YW93215291","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3131222",""
"1ZR4R346YW93223639","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131322",""
"1ZR4R346YW93223942","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131140",""
"1ZR4R346YW93228590","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3131263",""
"1ZR4R346YW93260027","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$2.79","$13.69","3131293",""
"1ZR4R346YW93261553","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.23","-$2.44","$9.79","3131863",""
"1ZR4R346YW93268056","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131819",""
"1ZR4R346YW93269859","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131333",""
"1ZR4R346YW93279651","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131921",""
"1ZR4R346YW93293500","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131391",""
"1ZR4R346YW93302839","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3131155",""
"1ZR4R346YW93305523","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3131249",""
"1ZR4R346YW93306488","Nov 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3130810",""
"1ZR4R346YW93306835","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132134",""
"1ZR4R346YW93324968","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3131452",""
"1ZR4R346YW93331754","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131240",""
"1ZR4R346YW93336400","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$11.61","-$2.32","$9.29","3131348 - Firm Support Pillow - Fea",""
"1ZR4R346YW93336875","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132056",""
"1ZR4R346YW93358682","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131339",""
"1ZR4R346YW93377367","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131565",""
