"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW91065457","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137427",""
"1ZR4R346YW91065457","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137427",""
"1ZR4R346YW91094694","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.22","-$3.72","$19.50","3137538",""
"1ZR4R346YW91109669","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137584",""
"1ZR4R346YW91120673","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137524",""
"1ZR4R346YW91158231","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137679",""
"1ZR4R346YW91208981","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3137730",""
"1ZR4R346YW91225908","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137675",""
"1ZR4R346YW91233739","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3137607",""
"1ZR4R346YW91235200","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137411",""
"1ZR4R346YW91235200","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137411",""
"1ZR4R346YW91260610","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.82","$19.08","3137614",""
"1ZR4R346YW91280358","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.41","-$3.12","$16.29","3137722",""
"1ZR4R346YW91298787","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.29","-$3.54","$18.75","3137670",""
"1ZR4R346YW91298787","Jan 31, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137670",""
"1ZR4R346YW91301290","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.53","-$2.91","$11.62","3137805",""
"1ZR4R346YW91321367","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.45","-$2.90","$11.55","3137723",""
"1ZR4R346YW91404278","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.15","-$2.82","$11.33","3137516",""
"1ZR4R346YW91445822","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137416",""
"1ZR4R346YW91445822","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137416",""
"1ZR4R346YW91477217","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137412",""
"1ZR4R346YW91477217","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137412",""
"1ZR4R346YW91487626","Jan 26, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3137353",""
"1ZR4R346YW91524120","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137553",""
"1ZR4R346YW91581934","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137387",""
"1ZR4R346YW91581934","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137387",""
"1ZR4R346YW91586279","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137816",""
"1ZR4R346YW91616996","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137690",""
"1ZR4R346YW91661142","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3137549",""
"1ZR4R346YW91672130","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.45","-$2.90","$11.55","3137432",""
"1ZR4R346YW91672694","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137376",""
"1ZR4R346YW91672694","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137376",""
"1ZR4R346YW91688052","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.73","-$3.35","$13.38","3137533",""
"1ZR4R346YW91706264","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.85","-$3.66","$19.19","3137386",""
"1ZR4R346YW91750144","Jan 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137469",""
"1ZR4R346YW91774137","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.86","-$3.01","$15.85","3137717",""
"1ZR4R346YW91805924","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.73","-$3.35","$13.38","3137623",""
"1ZR4R346YW91828838","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3137664",""
"1ZR4R346YW91852552","Jan 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137471",""
"1ZR4R346YW91872307","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3137414",""
"1ZR4R346YW91906986","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137406",""
"1ZR4R346YW91906986","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137406",""
"1ZR4R346YW91911041","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.60","-$3.55","$18.05","3137822",""
"1ZR4R346YW92012001","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.14","-$3.06","$16.08","3137540",""
"1ZR4R346YW92067917","Jan 26, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3137245",""
"1ZR4R346YW92091702","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137650",""
"1ZR4R346YW92133685","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$2.90","$15.36","3137567",""
"1ZR4R346YW92155867","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.45","-$2.90","$11.55","3137504",""
"1ZR4R346YW92163349","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137642",""
"1ZR4R346YW92211019","Jan 26, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137356",""
"1ZR4R346YW92229877","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3137758",""
"1ZR4R346YW92237966","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137554",""
"1ZR4R346YW92283933","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137775",""
"1ZR4R346YW92326502","Jan 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137456",""
"1ZR4R346YW92359987","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.15","-$2.82","$11.33","3137875",""
"1ZR4R346YW92413168","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3137402",""
"1ZR4R346YW92413168","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137402",""
"1ZR4R346YW92444027","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3137435",""
"1ZR4R346YW92452081","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137395",""
"1ZR4R346YW92544857","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.04","-$2.90","$16.14","3137514",""
"1ZR4R346YW92572148","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137809",""
"1ZR4R346YW92600312","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.85","-$3.66","$19.19","3137421",""
"1ZR4R346YW92606754","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.41","-$3.12","$16.29","3137661",""
"1ZR4R346YW92623717","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3137648",""
"1ZR4R346YW92623717","Jan 31, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$12.46","$2.01","$14.47","3137648",""
"1ZR4R346YW92668965","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3137704",""
"1ZR4R346YW92668965","Jan 31, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$8.28","$1.93","$10.21","3137704",""
"1ZR4R346YW92704335","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137810",""
"1ZR4R346YW92709947","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.05","-$3.01","$12.04","3137720",""
"1ZR4R346YW92739192","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3137541",""
"1ZR4R346YW92740662","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3137819",""
"1ZR4R346YW92782680","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137513",""
"1ZR4R346YW92809231","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137825",""
"1ZR4R346YW92826516","Jan 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.73","-$3.35","$13.38","3137460",""
"1ZR4R346YW92842061","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","732719",""
"1ZR4R346YW92847879","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3137391",""
"1ZR4R346YW92869622","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137663",""
"1ZR4R346YW93023551","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137548",""
"1ZR4R346YW93035020","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137682",""
"1ZR4R346YW93052341","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.74","-$2.82","$15.92","3137578",""
"1ZR4R346YW93071768","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$11.85","-$2.37","$9.48","3137656",""
"1ZR4R346YW93077584","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.41","-$3.12","$16.29","3137632",""
"1ZR4R346YW93080525","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137585",""
"1ZR4R346YW93115818","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.45","-$2.90","$11.55","3137710",""
"1ZR4R346YW93197507","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.85","-$3.66","$19.19","3137563",""
"1ZR4R346YW93202330","Jan 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137463",""
"1ZR4R346YW93227822","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137748",""
"1ZR4R346YW93232487","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$2.90","$15.36","3137565",""
"1ZR4R346YW93241655","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137824",""
"1ZR4R346YW93273228","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137606",""
"1ZR4R346YW93281595","Jan 26, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3137360",""
"1ZR4R346YW93324860","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","732717",""
"1ZR4R346YW93347783","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.73","-$3.35","$13.38","3137551",""
"1ZR4R346YW93348755","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$11.85","-$2.37","$9.48","3137840",""
"1ZR4R346YW93413255","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.86","-$3.17","$12.69","3137753",""
"1ZR4R346YW93428972","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.05","-$3.01","$12.04","3137726",""
"1ZR4R346YW93490298","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137657",""
"1ZR4R346YW93495275","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137665",""
"1ZR4R346YW93503596","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3137506",""
"1ZR4R346YW93517054","Jan 26, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137363",""
"1ZR4R346YW93557510","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137555",""
"1ZR4R346YW93599038","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137751",""
"1ZR4R346YW93600105","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3137601",""
"1ZR4R346YW93604441","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137716",""
"1ZR4R346YW93606154","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.85","-$3.66","$19.19","3137783",""
"1ZR4R346YW93607564","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.86","-$3.17","$12.69","3137806",""
"1ZR4R346YW93608438","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.82","$19.08","3137596",""
"1ZR4R346YW93611675","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3137595",""
"1ZR4R346YW93628809","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3137702",""
"1ZR4R346YW93645415","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137827",""
"1ZR4R346YW93646816","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137692",""
"1ZR4R346YW93659366","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.73","-$3.35","$13.38","3137429",""
"1ZR4R346YW93671253","Jan 27, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3137373",""
"1ZR4R346YW93671253","Jan 27, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$3.70","$0.00","$3.70","3137373",""
