"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW91316159","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.41","-$3.28","$13.13","3140093",""
"1ZR4R346YW91335138","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.38","-$3.69","$14.69","3140175",""
"1ZR4R346YW91338582","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.41","-$3.28","$13.13","3139904",""
"1ZR4R346YW91338975","Feb 28, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$10.43","$2.04","$12.47","3139873",""
"1ZR4R346YW91338975","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.75","-$3.74","$15.01","3139873",""
"1ZR4R346YW91354162","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139643",""
"1ZR4R346YW91367185","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.58","-$4.15","$20.43","3139395",""
"1ZR4R346YW91410387","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.37","-$3.74","$19.63","3140248",""
"1ZR4R346YW91429751","Mar 02, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.75","-$3.57","$18.18","3140304",""
"1ZR4R346YW91448874","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139675",""
"1ZR4R346YW91464089","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.84","-$3.37","$13.47","3140059",""
"1ZR4R346YW91485280","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.41","-$3.28","$13.13","3140253 - Pillowtex?? Pillow Protec",""
"1ZR4R346YW91488456","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.06","-$3.08","$16.98","3140242 - The Marriott?? Down and F",""
"1ZR4R346YW91545152","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139571",""
"1ZR4R346YW91550404","Feb 24, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139749",""
"1ZR4R346YW91565434","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.01","-$3.07","$16.94","3139285",""
"1ZR4R346YW91580211","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.03","-$3.44","$17.59","3140147",""
"1ZR4R346YW91587278","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.38","-$3.69","$14.69","3140259",""
"1ZR4R346YW91600298","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139795",""
"1ZR4R346YW91639917","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.68","-$3.37","$17.31","3139928",""
"1ZR4R346YW91649504","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.92","-$3.57","$14.35","3140258 - Firm Support Pillow - Fea",""
"1ZR4R346YW91681666","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.22","-$3.84","$15.38","3140255",""
"1ZR4R346YW91682147","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.48","-$2.93","$15.55","3139930",""
"1ZR4R346YW91689079","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.41","-$3.28","$13.13","3140252 - Down Dreams?? Classic Sof",""
"1ZR4R346YW91718215","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.58","-$4.15","$20.43","3139690",""
"1ZR4R346YW91752259","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.95","-$3.68","$19.27","3139680",""
"1ZR4R346YW91780095","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$2.80","$15.79","3140257 - Holiday Inn Express?? Tou",""
"1ZR4R346YW91864718","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3140030",""
"1ZR4R346YW91887640","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.81","-$3.56","$14.25","3140106",""
"1ZR4R346YW91893482","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139792",""
"1ZR4R346YW91904559","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.19","$17.40","3139923",""
"1ZR4R346YW91907501","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139799",""
"1ZR4R346YW91933714","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139802",""
"1ZR4R346YW91970237","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.41","-$3.28","$13.13","3140230 - Down Dreams?? Classic Sof",""
"1ZR4R346YW91970620","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3140113",""
"1ZR4R346YW92003440","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$2.91","$15.43","3139614",""
"1ZR4R346YW92012672","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.75","-$3.74","$15.01","3140174",""
"1ZR4R346YW92044370","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139855",""
"1ZR4R346YW92058758","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.03","-$3.44","$17.59","3140017",""
"1ZR4R346YW92087155","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.81","-$3.56","$14.25","3140159",""
"1ZR4R346YW92087833","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.60","-$3.55","$18.05","3139663",""
"1ZR4R346YW92118433","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.77","-$3.43","$18.34","3139785",""
"1ZR4R346YW92123258","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.24","-$3.28","$16.96","3140070",""
"1ZR4R346YW92137823","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.84","-$3.37","$13.47","3140075",""
"1ZR4R346YW92158202","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3140150",""
"1ZR4R346YW92169094","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.75","-$3.74","$15.01","3139936",""
"1ZR4R346YW92222392","Feb 28, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$8.20","$2.02","$10.22","3140009",""
"1ZR4R346YW92222392","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.81","-$3.56","$14.25","3140009",""
"1ZR4R346YW92243646","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139226",""
"1ZR4R346YW92254858","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.92","-$3.57","$14.35","3139874",""
"1ZR4R346YW92255795","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.47","-$3.37","$18.10","3140083",""
"1ZR4R346YW92271197","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3140256",""
"1ZR4R346YW92284138","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3139892",""
"1ZR4R346YW92294501","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.70","-$3.57","$18.13","3139253",""
"1ZR4R346YW92314248","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.80","-$4.16","$16.64","3140250",""
"1ZR4R346YW92332040","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.92","-$3.57","$14.35","3140236 - Down Dreams?? Classic Sof",""
"1ZR4R346YW92346455","Feb 24, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.40","-$3.07","$12.33","3139714",""
"1ZR4R346YW92394733","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.03","-$3.44","$17.59","3140124",""
"1ZR4R346YW92419662","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.26","-$2.65","$10.61","3139787",""
"1ZR4R346YW92452429","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.03","-$3.28","$17.75","3140204",""
"1ZR4R346YW92462365","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.00","-$3.69","$19.31","3140141",""
"1ZR4R346YW92493493","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.06","-$3.08","$16.98","3140132",""
"1ZR4R346YW92496276","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3140043",""
"1ZR4R346YW92530942","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.38","-$3.69","$14.69","3140171",""
"1ZR4R346YW92569054","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.41","-$3.28","$13.13","3140033",""
"1ZR4R346YW92583323","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.81","-$3.56","$14.25","3140029",""
"1ZR4R346YW92584537","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3140026",""
"1ZR4R346YW92589836","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3140111",""
"1ZR4R346YW92598513","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.92","-$2.66","$15.26","3139933",""
"1ZR4R346YW92612765","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139800",""
"1ZR4R346YW92625126","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.97","-$3.19","$12.78","3139932",""
"1ZR4R346YW92629971","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.38","-$3.69","$14.69","3140138",""
"1ZR4R346YW92644936","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3140161",""
"1ZR4R346YW92655111","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139645",""
"1ZR4R346YW92668232","Feb 24, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.37","-$3.27","$13.10","3139763",""
"1ZR4R346YW92718188","Feb 24, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.81","-$3.36","$13.45","3139739",""
"1ZR4R346YW92718982","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.92","-$3.57","$14.35","3140086",""
"1ZR4R346YW92735374","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.75","-$3.74","$15.01","3140015",""
"1ZR4R346YW92740055","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.03","-$3.44","$17.59","3140179",""
"1ZR4R346YW92743730","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.24","-$3.28","$16.96","3139921",""
"1ZR4R346YW92766895","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.92","-$3.57","$14.35","3140056",""
"1ZR4R346YW92795603","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.19","-$3.44","$13.75","3139960",""
"1ZR4R346YW92795710","Mar 02, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.82","-$2.99","$15.83","3140278",""
"1ZR4R346YW92798075","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.19","$17.40","3139940",""
"1ZR4R346YW92800365","Feb 24, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.19","-$3.27","$16.92","3139724",""
"1ZR4R346YW92801702","Feb 25, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.39","-$3.56","$18.83","3139797",""
"1ZR4R346YW92816125","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.81","-$3.56","$14.25","3140233",""
"1ZR4R346YW92821404","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.75","-$3.74","$15.01","3139867",""
"1ZR4R346YW92830878","Mar 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.58","-$3.74","$18.84","3140224",""
"1ZR4R346YW92833884","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.69","-$2.57","$14.12","3140025",""
"1ZR4R346YW92857788","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139679",""
"1ZR4R346YW92901612","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.97","-$3.19","$12.78","3139957",""
"1ZR4R346YW92943470","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.92","-$3.57","$14.35","3139865",""
"1ZR4R346YW92967847","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.79","-$3.84","$19.95","3139681",""
"1ZR4R346YW92974222","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3140055",""
"1ZR4R346YW92974320","Mar 02, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.75","-$3.57","$18.18","3140271",""
"1ZR4R346YW92976640","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.24","-$3.28","$16.96","3140039",""
"1ZR4R346YW92986111","Feb 28, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.92","-$3.57","$14.35","3140006",""
"1ZR4R346YW92993694","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.39","-$3.56","$18.83","3139653",""
"1ZR4R346YW93002716","Feb 22, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$13.55","$1.97","$15.52","3139440",""
