"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW91644661","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133714",""
"1ZR4R346YW91680416","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134030",""
"1ZR4R346YW91715352","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134019",""
"1ZR4R346YW91718573","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.05","-$2.96","$15.09","3134064",""
"1ZR4R346YW91751170","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133641",""
"1ZR4R346YW91794400","Nov 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3131010",""
"1ZR4R346YW91807306","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133314",""
"1ZR4R346YW91812587","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133423",""
"1ZR4R346YW91834036","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.99","-$3.87","$18.12","3133813",""
"1ZR4R346YW91837766","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133886",""
"1ZR4R346YW91864870","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133648",""
"1ZR4R346YW91868689","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3133625",""
"1ZR4R346YW91894098","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.77","-$2.96","$11.81","3134012",""
"1ZR4R346YW91940920","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133552",""
"1ZR4R346YW91947398","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3133971",""
"1ZR4R346YW91980799","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133823",""
"1ZR4R346YW92003502","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134018",""
"1ZR4R346YW92022741","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.41","-$3.43","$16.98","3133846",""
"1ZR4R346YW92025364","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133559",""
"1ZR4R346YW92033784","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3133757",""
"1ZR4R346YW92035951","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133453",""
"1ZR4R346YW92041757","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.77","-$2.96","$11.81","3133434",""
"1ZR4R346YW92044941","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134016",""
"1ZR4R346YW92064107","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3133538",""
"1ZR4R346YW92078601","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133399",""
"1ZR4R346YW92084381","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134044",""
"1ZR4R346YW92130277","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3133810",""
"1ZR4R346YW92130517","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133137",""
"1ZR4R346YW92131785","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133229",""
"1ZR4R346YW92134657","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133382",""
"1ZR4R346YW92149301","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3134002",""
"1ZR4R346YW92160904","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.54","-$3.59","$16.95","3133699",""
"1ZR4R346YW92166319","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133580",""
"1ZR4R346YW92169790","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133502",""
"1ZR4R346YW92195627","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3134082",""
"1ZR4R346YW92213455","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134129",""
"1ZR4R346YW92218496","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134005",""
"1ZR4R346YW92219682","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3134009",""
"1ZR4R346YW92234807","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3133983",""
"1ZR4R346YW92242174","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3134043",""
"1ZR4R346YW92246045","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134041",""
"1ZR4R346YW92260172","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3133440",""
"1ZR4R346YW92270152","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133520",""
"1ZR4R346YW92290649","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133471",""
"1ZR4R346YW92303849","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.99","-$3.87","$18.12","3133909",""
"1ZR4R346YW92362820","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133817",""
"1ZR4R346YW92363196","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.59","-$3.01","$14.58","3133415",""
"1ZR4R346YW92377065","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3133803",""
"1ZR4R346YW92383030","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133486",""
"1ZR4R346YW92407531","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.57","-$3.46","$17.11","3133439",""
"1ZR4R346YW92440085","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3134089",""
"1ZR4R346YW92472265","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133474",""
"1ZR4R346YW92477251","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133484",""
"1ZR4R346YW92482870","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3133301",""
"1ZR4R346YW92491897","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134001",""
"1ZR4R346YW92507889","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133544",""
"1ZR4R346YW92512211","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3133257",""
"1ZR4R346YW92517243","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.03","-$2.89","$14.14","3133722",""
"1ZR4R346YW92517681","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133461",""
"1ZR4R346YW92529543","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.66","-$3.87","$18.79","3133455",""
"1ZR4R346YW92533387","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133710",""
"1ZR4R346YW92563587","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133864",""
"1ZR4R346YW92592519","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.44","-$3.16","$15.28","3133581",""
"1ZR4R346YW92629551","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134037",""
"1ZR4R346YW92633617","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133179",""
"1ZR4R346YW92634965","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134076",""
"1ZR4R346YW92635320","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133208",""
"1ZR4R346YW92635384","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.75","-$3.43","$16.32","3134187",""
"1ZR4R346YW92650447","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133946",""
"1ZR4R346YW92677428","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133932",""
"1ZR4R346YW92689004","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.05","-$2.96","$15.09","3134053",""
"1ZR4R346YW92689086","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133658",""
"1ZR4R346YW92703265","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","732542",""
"1ZR4R346YW92708019","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133747",""
"1ZR4R346YW92714397","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3133145",""
"1ZR4R346YW92718697","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3133541",""
"1ZR4R346YW92783750","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.16","$15.94","3133925",""
"1ZR4R346YW92785196","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134045",""
"1ZR4R346YW92791796","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.01","-$3.20","$12.81","3134072",""
"1ZR4R346YW92808321","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3133916",""
"1ZR4R346YW92812156","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134055",""
"1ZR4R346YW92817731","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.75","-$3.43","$16.32","3133456",""
"1ZR4R346YW92818007","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133749",""
"1ZR4R346YW92834776","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133505",""
"1ZR4R346YW92848252","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","732545",""
"1ZR4R346YW92850123","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3134024",""
"1ZR4R346YW92902899","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.01","-$3.20","$12.81","3134102",""
"1ZR4R346YW92929692","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133775",""
"1ZR4R346YW92939449","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.76","-$3.30","$16.46","3133768",""
"1ZR4R346YW92958133","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$2.74","$14.22","3133553",""
"1ZR4R346YW92979852","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3133860",""
"1ZR4R346YW92992435","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3133386",""
"1ZR4R346YW92996146","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.59","-$3.01","$14.58","732655",""
"1ZR4R346YW93006249","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.57","-$3.46","$17.11","3133385",""
"1ZR4R346YW93028243","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133970",""
"1ZR4R346YW93037859","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133155",""
"1ZR4R346YW93044234","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3134034",""
"1ZR4R346YW93071455","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133576",""
"1ZR4R346YW93080892","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133556",""
"1ZR4R346YW93085146","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3133363",""
"1ZR4R346YW93111563","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.69","-$2.89","$14.80","3133651",""
"1ZR4R346YW93118486","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133809",""
"1ZR4R346YW93125398","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3133421",""
"1ZR4R346YW93142566","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134040",""
"1ZR4R346YW93199229","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133962",""
"1ZR4R346YW93283093","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.44","-$3.16","$15.28","3133569",""
"1ZR4R346YW93294054","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.67","-$2.93","$11.74","3133723",""
"1ZR4R346YW93358799","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3133250",""
"1ZR4R346YW93364915","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.99","-$3.87","$18.12","3133690",""
"1ZR4R346YW93377474","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133458",""
"1ZR4R346YW93417322","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.88","-$2.79","$11.09","3133762",""
"1ZR4R346YW93443213","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.99","-$3.87","$18.12","3133499",""
"1ZR4R346YW93465057","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.05","-$2.49","$12.56","3134075",""
"1ZR4R346YW93549609","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3133677",""
"1ZR4R346YW93563807","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133792",""
"1ZR4R346YW93579023","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$3.50","$17.26","3133328",""
"1ZR4R346YW93589718","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133914",""
"1ZR4R346YW93593105","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133287",""
"1ZR4R346YW93622627","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133221",""
"1ZR4R346YW93659124","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3133574",""
"1ZR4R346YW93667937","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133525",""
"1ZR4R346YW93669462","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.16","$15.94","3134000",""
"1ZR4R346YW93682634","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3133309",""
"1ZR4R346YW93688334","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3133496",""
"1ZR4R346YW93727596","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133492",""
"1ZR4R346YW93733632","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133770",""
"1ZR4R346YW93755672","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133546",""
"1ZR4R346YW93772975","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133562",""
"1ZR4R346YW93792980","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133503",""
"1ZR4R346YW93806527","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.08","-$3.10","$14.98","3134074",""
"1ZR4R346YW93813626","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133475",""
"1ZR4R346YW93820305","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.01","-$3.20","$12.81","3134119",""
"1ZR4R346YW93856367","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134020",""
"1ZR4R346YW93858534","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133843",""
"1ZR4R346YW93889902","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133449",""
"1ZR4R346YW93905652","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3133715",""
"1ZR4R346YW93907141","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134035",""
"1ZR4R346YW93934264","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3134165",""
"1ZR4R346YW93938082","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3133578",""
"1ZR4R346YW93943183","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133563",""
"1ZR4R346YW93943987","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133827",""
"1ZR4R346YW93947009","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$3.50","$17.26","3133489",""
"1ZR4R346YW93948277","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133196",""
"1ZR4R346YW93949927","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133343",""
"1ZR4R346YW93955705","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.77","-$2.96","$11.81","3133364",""
"1ZR4R346YW93964615","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133344",""
"1ZR4R346YW93966659","Nov 26, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.16","$15.94","3131486",""
"1ZR4R346YW93977012","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.52","-$2.98","$14.54","3133487",""
"1ZR4R346YW93982382","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3133438",""
"1ZR4R346YW94016772","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3134080",""
"1ZR4R346YW94053722","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3133859",""
"1ZR4R346YW94063971","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134023",""
"1ZR4R346YW94080569","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3133443",""
"1ZR4R346YW94081844","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.59","-$3.01","$14.58","3133286",""
"1ZR4R346YW94082781","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133493",""
"1ZR4R346YW94097702","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133995",""
"1ZR4R346YW94123058","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3133469",""
"1ZR4R346YW94140691","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134067",""
"1ZR4R346YW94166682","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3133166",""
"1ZR4R346YW94173870","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133542",""
"1ZR4R346YW94210169","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133837",""
"1ZR4R346YW94215520","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133688",""
"1ZR4R346YW94228445","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.75","-$3.10","$15.65","3133457",""
"1ZR4R346YW94241206","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133501",""
"1ZR4R346YW94287551","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3133355",""
"1ZR4R346YW94312200","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133820",""
"1ZR4R346YW94312273","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3134221",""
"1ZR4R346YW94314584","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.03","-$2.89","$14.14","3134025",""
"1ZR4R346YW94323510","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.77","-$2.96","$11.81","3134022",""
"1ZR4R346YW94380119","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.44","-$2.49","$9.95","3133535",""
"1ZR4R346YW94412754","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133834",""
"1ZR4R346YW94437335","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133373",""
"1ZR4R346YW94504404","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133333",""
"1ZR4R346YW94511745","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133522",""
"1ZR4R346YW94518935","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.41","-$3.43","$16.98","3133851",""
"1ZR4R346YW94536399","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133793",""
"1ZR4R346YW94574197","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3133705",""
"1ZR4R346YW94606769","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3133427",""
"1ZR4R346YW94622947","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133335",""
"1ZR4R346YW94626612","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3133959",""
"1ZR4R346YW94641980","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133317",""
"1ZR4R346YW94642452","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134042",""
"1ZR4R346YW94669899","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133248",""
"1ZR4R346YW94690865","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3133637",""
"1ZR4R346YW94695422","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133400",""
