"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW90832101","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135690",""
"1ZR4R346YW90833057","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.33","-$2.91","$15.42","3136051",""
"1ZR4R346YW90929810","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.61","-$3.32","$13.29","3135820",""
"1ZR4R346YW90931807","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.61","-$3.32","$13.29","3135823",""
"1ZR4R346YW90949272","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","3136031",""
"1ZR4R346YW90955578","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3135802",""
"1ZR4R346YW90991038","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3135313",""
"1ZR4R346YW90997550","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.49","-$3.54","$17.95","3135909",""
"1ZR4R346YW91027686","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136029",""
"1ZR4R346YW91083875","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136169",""
"1ZR4R346YW91102184","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135894",""
"1ZR4R346YW91151989","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135778",""
"1ZR4R346YW91164340","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3135363",""
"1ZR4R346YW91187254","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.88","-$2.97","$11.91","3136204",""
"1ZR4R346YW91198331","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3136250",""
"1ZR4R346YW91287011","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136043",""
"1ZR4R346YW91287477","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3135994",""
"1ZR4R346YW91302842","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.21","$16.68","3136206",""
"1ZR4R346YW91326488","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.05","-$3.01","$12.04","3135357",""
"1ZR4R346YW91338448","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136017",""
"1ZR4R346YW91400647","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136052",""
"1ZR4R346YW91412910","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135814",""
"1ZR4R346YW91417139","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","732689",""
"1ZR4R346YW91448089","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136263",""
"1ZR4R346YW91468790","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135589",""
"1ZR4R346YW91502439","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3135998",""
"1ZR4R346YW91534520","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3136013",""
"1ZR4R346YW91542075","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136178",""
"1ZR4R346YW91543789","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136362",""
"1ZR4R346YW91561992","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136120",""
"1ZR4R346YW91599907","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136016",""
"1ZR4R346YW91608343","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3136351",""
"1ZR4R346YW91615657","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136100",""
"1ZR4R346YW91661179","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136235",""
"1ZR4R346YW91676734","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135812",""
"1ZR4R346YW91682978","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.90","-$2.61","$14.29","3136131",""
"1ZR4R346YW91683673","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135701",""
"1ZR4R346YW91684190","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136225",""
"1ZR4R346YW91732940","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3135847",""
"1ZR4R346YW91736704","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136087",""
"1ZR4R346YW91761525","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3135379",""
"1ZR4R346YW91774100","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.69","-$2.97","$15.72","3136117",""
"1ZR4R346YW91782093","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3135860",""
"1ZR4R346YW91788604","Jan 06, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135968",""
"1ZR4R346YW91813291","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.60","-$3.12","$12.48","3135409",""
"1ZR4R346YW91816252","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.60","-$3.12","$12.48","3135841",""
"1ZR4R346YW91820836","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3135710",""
"1ZR4R346YW91824396","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.42","-$3.32","$17.10","3135737",""
"1ZR4R346YW91850929","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.61","-$3.32","$13.29","3136218",""
"1ZR4R346YW91889166","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136161",""
"1ZR4R346YW91891215","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.82","$19.08","3135318",""
"1ZR4R346YW91893035","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.28","-$3.09","$16.19","3136207",""
"1ZR4R346YW91916760","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.81","-$3.40","$17.41","3135996",""
"1ZR4R346YW91917536","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3136005",""
"1ZR4R346YW91941385","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.47","-$4.13","$20.34","3135483",""
"1ZR4R346YW91947334","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135674",""
"1ZR4R346YW91988371","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.66","-$3.17","$16.49","3135995",""
"1ZR4R346YW92106142","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3136249",""
"1ZR4R346YW92117461","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3135877",""
"1ZR4R346YW92168559","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136242",""
"1ZR4R346YW92174677","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3135745",""
"1ZR4R346YW92177932","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.42","-$3.32","$17.10","3136110",""
"1ZR4R346YW92190891","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.61","-$3.32","$13.29","3136241",""
"1ZR4R346YW92195145","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135910",""
"1ZR4R346YW92214409","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135890",""
"1ZR4R346YW92235397","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136036",""
"1ZR4R346YW92273499","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","3135387",""
"1ZR4R346YW92274612","Jan 06, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135985",""
"1ZR4R346YW92323667","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136032",""
"1ZR4R346YW92326931","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3135800",""
"1ZR4R346YW92327323","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136084",""
"1ZR4R346YW92378126","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135449",""
"1ZR4R346YW92391978","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135896",""
"1ZR4R346YW92443948","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136142",""
"1ZR4R346YW92453188","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.09","-$2.61","$10.48","3136125",""
"1ZR4R346YW92465282","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3135373",""
"1ZR4R346YW92476314","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.61","-$3.32","$13.29","3136233",""
"1ZR4R346YW92477484","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136027",""
"1ZR4R346YW92485402","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136118",""
"1ZR4R346YW92497346","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3136004",""
"1ZR4R346YW92543910","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136015",""
"1ZR4R346YW92602801","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3136024",""
"1ZR4R346YW92624298","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3136014",""
"1ZR4R346YW92627160","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.69","-$3.82","$19.87","732685",""
"1ZR4R346YW92627240","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3136111",""
"1ZR4R346YW92657002","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.86","-$3.17","$12.69","3136045",""
"1ZR4R346YW92662050","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.69","-$3.82","$19.87","3135750",""
"1ZR4R346YW92690118","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136116",""
"1ZR4R346YW92745952","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135992",""
"1ZR4R346YW92753210","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.08","-$3.21","$12.87","3136215",""
"1ZR4R346YW92786908","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135384",""
"1ZR4R346YW92799725","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135550",""
"1ZR4R346YW92859419","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136202",""
"1ZR4R346YW92903236","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136199",""
"1ZR4R346YW92915009","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3135719",""
"1ZR4R346YW92954664","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3136097",""
"1ZR4R346YW92968711","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3136086",""
"1ZR4R346YW93000861","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136375",""
"1ZR4R346YW93017880","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136063",""
"1ZR4R346YW93040274","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136094",""
"1ZR4R346YW93043388","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136232",""
"1ZR4R346YW93116246","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136037",""
"1ZR4R346YW93122757","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136352",""
"1ZR4R346YW93172720","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136113",""
"1ZR4R346YW93188302","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.42","-$3.32","$17.10","3136239",""
"1ZR4R346YW93259600","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3136119",""
"1ZR4R346YW93322835","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.85","-$3.66","$19.19","3136053",""
"1ZR4R346YW93368537","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3136099",""
"1ZR4R346YW93468134","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136221",""
"1ZR4R346YW93550991","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135891",""
"1ZR4R346YW93592786","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136047",""
"1ZR4R346YW93646398","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.67","-$3.17","$16.50","3136360",""
"1ZR4R346YW93657797","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.47","-$4.13","$20.34","3135320",""
"1ZR4R346YW93665671","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","732694",""
"1ZR4R346YW93667642","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135517",""
"1ZR4R346YW93696334","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.82","$19.08","3135507",""
"1ZR4R346YW93701872","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3135375",""
"1ZR4R346YW93728415","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3135888",""
"1ZR4R346YW93734042","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3135881",""
"1ZR4R346YW93744773","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136148",""
"1ZR4R346YW93781456","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.81","-$3.40","$17.41","3136196",""
"1ZR4R346YW93800434","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135419",""
"1ZR4R346YW93842505","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3136264",""
"1ZR4R346YW93859926","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135854",""
"1ZR4R346YW93936324","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136006",""
"1ZR4R346YW93996126","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135349",""
"1ZR4R346YW94002394","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.49","-$3.54","$17.95","3135337",""
"1ZR4R346YW94037713","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136007",""
"1ZR4R346YW94169867","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136008",""
"1ZR4R346YW94175716","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135397",""
"1ZR4R346YW94192635","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3136018",""
"1ZR4R346YW94295499","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135729",""
"1ZR4R346YW94306495","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136020",""
"1ZR4R346YW94318222","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136061",""
"1ZR4R346YW94318286","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136170",""
"1ZR4R346YW94322584","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135991",""
"1ZR4R346YW94327730","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.53","-$2.91","$11.62","3136011",""
"1ZR4R346YW94353434","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.47","-$4.13","$20.34","3136112",""
"1ZR4R346YW94367287","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3135873",""
"1ZR4R346YW94390564","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","3135902",""
"1ZR4R346YW94393098","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3136265",""
"1ZR4R346YW94435293","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136090",""
"1ZR4R346YW94473199","Jan 06, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3135989",""
"1ZR4R346YW94489020","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135887",""
"1ZR4R346YW94540035","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.49","-$3.54","$17.95","3135590",""
"1ZR4R346YW94548466","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.49","-$3.54","$17.95","3136183",""
"1ZR4R346YW94605420","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136021",""
"1ZR4R346YW94605617","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","732696",""
"1ZR4R346YW94621742","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.28","-$3.09","$16.19","3136096",""
"1ZR4R346YW94628487","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136092",""
"1ZR4R346YW94653771","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3135779",""
"1ZR4R346YW94665704","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136012",""
"1ZR4R346YW94718853","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136009",""
"1ZR4R346YW94737574","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","3136380",""
"1ZR4R346YW94782266","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.08","-$3.21","$12.87","3136190",""
"1ZR4R346YW94828690","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136059",""
"1ZR4R346YW94837591","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136046",""
