"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW93922615","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.15","-$3.27","$16.88","3138294",""
"1ZR4R346YW93937163","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138112",""
"1ZR4R346YW93955330","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.37","-$3.36","$18.01","3138220",""
"1ZR4R346YW93968844","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137752",""
"1ZR4R346YW94002661","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.09","-$3.02","$12.07","3138398",""
"1ZR4R346YW94009824","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.07","-$3.41","$13.66","3138175",""
"1ZR4R346YW94026449","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138052",""
"1ZR4R346YW94050038","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.33","-$3.06","$12.27","3137965",""
"1ZR4R346YW94064327","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138085",""
"1ZR4R346YW94067897","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137999",""
"1ZR4R346YW94071104","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137868",""
"1ZR4R346YW94099960","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137862",""
"1ZR4R346YW94111230","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138372",""
"1ZR4R346YW94131941","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.14","-$3.83","$15.31","3138249",""
"1ZR4R346YW94134939","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137931",""
"1ZR4R346YW94135018","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138102",""
"1ZR4R346YW94152366","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137981",""
"1ZR4R346YW94172531","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.45","-$2.90","$11.55","3137587",""
"1ZR4R346YW94222049","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.36","$17.23","3138177",""
"1ZR4R346YW94233706","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.72","-$3.42","$18.30","3138096",""
"1ZR4R346YW94253613","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.34","-$3.55","$18.79","3138393",""
"1ZR4R346YW94282323","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3137646",""
"1ZR4R346YW94290770","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3137735",""
"1ZR4R346YW94313950","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.71","-$3.18","$16.53","3138119",""
"1ZR4R346YW94330833","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138196",""
"1ZR4R346YW94339218","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3137746",""
"1ZR4R346YW94349458","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.07","-$3.41","$13.66","3138387",""
"1ZR4R346YW94447637","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.05","-$3.01","$12.04","3137695",""
"1ZR4R346YW94456083","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.96","-$3.83","$19.13","3138226",""
"1ZR4R346YW94483142","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138214",""
"1ZR4R346YW94510988","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.14","-$3.83","$15.31","3138098",""
"1ZR4R346YW94516697","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138185",""
"1ZR4R346YW94560424","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.86","-$3.01","$15.85","3137698",""
"1ZR4R346YW94560424","Jan 31, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$2.63","-$0.53","$2.10","3137698",""
"1ZR4R346YW94565465","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138244",""
"1ZR4R346YW94607179","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3137803",""
"1ZR4R346YW94638565","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138203",""
"1ZR4R346YW94648867","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.14","-$3.83","$15.31","3138432",""
"1ZR4R346YW94715249","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138397",""
"1ZR4R346YW94719978","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.10","-$3.26","$16.84","3137989",""
"1ZR4R346YW94776415","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.60","-$3.12","$12.48","3138020",""
"1ZR4R346YW94784255","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.45","-$3.17","$17.28","3137974",""
"1ZR4R346YW94853528","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3138498",""
"1ZR4R346YW94865579","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138500",""
"1ZR4R346YW94874881","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.82","$19.08","3137872",""
"1ZR4R346YW94904062","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138190",""
"1ZR4R346YW94910180","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137994",""
"1ZR4R346YW94926280","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138306",""
"1ZR4R346YW94956793","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137926",""
"1ZR4R346YW94996464","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138301",""
"1ZR4R346YW95071237","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138363",""
"1ZR4R346YW95085151","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137938",""
"1ZR4R346YW95085768","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.18","-$2.83","$11.35","3138407",""
"1ZR4R346YW95111185","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3138284",""
"1ZR4R346YW95113058","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137864",""
"1ZR4R346YW95116073","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.36","$17.23","3138299",""
"1ZR4R346YW95126384","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137988",""
"1ZR4R346YW95143089","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138115",""
"1ZR4R346YW95165225","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.90","-$3.02","$15.88","3138307",""
"1ZR4R346YW95189352","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137983",""
"1ZR4R346YW95190233","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138266",""
"1ZR4R346YW95203871","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138384",""
"1ZR4R346YW95236925","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138309",""
"1ZR4R346YW95288218","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3138300",""
"1ZR4R346YW95294550","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138207",""
"1ZR4R346YW95298252","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138247",""
"1ZR4R346YW95308124","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138164",""
"1ZR4R346YW95314920","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.29","-$3.54","$18.75","3137941",""
"1ZR4R346YW95324268","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138233",""
"1ZR4R346YW95328853","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3137851",""
"1ZR4R346YW95332197","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.09","-$3.02","$12.07","3138264",""
"1ZR4R346YW95354299","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138411",""
"1ZR4R346YW95358348","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138341",""
"1ZR4R346YW95368739","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137949",""
"1ZR4R346YW95384935","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137831",""
"1ZR4R346YW95392186","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138334",""
"1ZR4R346YW95396066","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138174",""
"1ZR4R346YW95415553","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138467",""
"1ZR4R346YW95426710","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.36","$17.23","3138078",""
"1ZR4R346YW95432409","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138382",""
"1ZR4R346YW95469817","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137884",""
"1ZR4R346YW95477746","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138160",""
"1ZR4R346YW95480287","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.15","-$3.27","$16.88","3138305",""
"1ZR4R346YW95481875","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137961",""
"1ZR4R346YW95483266","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.60","-$3.55","$18.05","3138009",""
"1ZR4R346YW95487735","Jan 31, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.10","-$3.26","$16.84","3137520",""
"1ZR4R346YW95488387","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3138365",""
"1ZR4R346YW95513536","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3138021",""
"1ZR4R346YW95538331","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138161",""
"1ZR4R346YW95556348","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137829",""
"1ZR4R346YW95558757","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138255",""
"1ZR4R346YW95611966","Feb 07, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$1.99","-$0.40","$1.59","3138287",""
"1ZR4R346YW95611966","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138287",""
"1ZR4R346YW95632694","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138170",""
"1ZR4R346YW95654483","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.60","-$3.12","$12.48","3138015",""
"1ZR4R346YW95665935","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138063",""
"1ZR4R346YW95667719","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.71","-$3.18","$16.53","3138105",""
"1ZR4R346YW95679546","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3138560",""
"1ZR4R346YW95727154","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138324",""
"1ZR4R346YW95732460","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138273",""
"1ZR4R346YW95735038","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138373",""
"1ZR4R346YW95745652","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.09","-$3.02","$12.07","3138110",""
"1ZR4R346YW95756426","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138283",""
"1ZR4R346YW95758782","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138265",""
"1ZR4R346YW95795429","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3138051",""
"1ZR4R346YW95851797","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3137982",""
"1ZR4R346YW95947121","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3137977",""
"1ZR4R346YW95950902","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138084",""
"1ZR4R346YW95977518","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137867",""
"1ZR4R346YW95988864","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.89","-$3.18","$12.71","3138378",""
"1ZR4R346YW95991896","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3138016",""
"1ZR4R346YW95994535","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138213",""
"1ZR4R346YW95999281","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138171",""
"1ZR4R346YW96062085","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137955",""
"1ZR4R346YW96066652","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138275",""
"1ZR4R346YW96078836","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.67","$19.23","3138076",""
"1ZR4R346YW96087433","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3138330",""
"1ZR4R346YW96111405","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138148",""
"1ZR4R346YW96116562","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138254",""
"1ZR4R346YW96130733","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138257",""
"1ZR4R346YW96134104","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.29","-$3.54","$18.75","3137946",""
"1ZR4R346YW96159838","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138463",""
"1ZR4R346YW96224089","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138385",""
"1ZR4R346YW96234569","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.26","$17.63","3137932",""
"1ZR4R346YW96276541","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137939",""
"1ZR4R346YW96276747","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3137979",""
"1ZR4R346YW96285880","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137838",""
"1ZR4R346YW96303501","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138223",""
"1ZR4R346YW96332677","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3138402",""
"1ZR4R346YW96335414","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.89","-$3.18","$12.71","3138286",""
"1ZR4R346YW96338662","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3137848",""
"1ZR4R346YW96351816","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138366",""
"1ZR4R346YW96355054","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138375",""
"1ZR4R346YW96355072","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138173",""
"1ZR4R346YW96357445","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138126",""
"1ZR4R346YW96371670","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138059",""
"1ZR4R346YW96384371","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.89","-$3.18","$12.71","3138471",""
"1ZR4R346YW96403760","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138054",""
"1ZR4R346YW96430178","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3137987",""
"1ZR4R346YW96482229","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.33","-$3.06","$12.27","3137740",""
"1ZR4R346YW96492398","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138047",""
"1ZR4R346YW96493397","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138359",""
"1ZR4R346YW96509361","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138468",""
"1ZR4R346YW96514917","Feb 07, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$2.06","-$0.42","$1.64","3138108",""
"1ZR4R346YW96514917","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138108",""
"1ZR4R346YW96525432","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3138005",""
"1ZR4R346YW96535485","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138230",""
"1ZR4R346YW96553296","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.96","-$3.83","$19.13","3138048",""
"1ZR4R346YW96557569","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.89","-$3.18","$12.71","3138435",""
"1ZR4R346YW96558844","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138352",""
"1ZR4R346YW96572319","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.89","-$3.18","$12.71","3138459",""
"1ZR4R346YW96619475","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138268",""
"1ZR4R346YW96625271","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.73","-$3.35","$13.38","3137757",""
"1ZR4R346YW96627626","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.80","-$2.56","$10.24","3138037",""
"1ZR4R346YW96652796","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138149",""
"1ZR4R346YW96669126","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.15","-$3.27","$16.88","3138322",""
"1ZR4R346YW96678741","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138329",""
"1ZR4R346YW96702955","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138344",""
"1ZR4R346YW96735572","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138251",""
"1ZR4R346YW96740637","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.30","-$3.26","$13.04","3137907",""
"1ZR4R346YW96756442","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137866",""
"1ZR4R346YW96760302","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3138314",""
"1ZR4R346YW96773487","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.26","$17.63","3137764",""
"1ZR4R346YW96782502","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3138019",""
"1ZR4R346YW96786277","Feb 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.60","-$3.55","$18.05","3138010",""
"1ZR4R346YW96807388","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138153",""
"1ZR4R346YW96818518","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.78","-$2.83","$15.95","3138229",""
"1ZR4R346YW96842876","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138117",""
"1ZR4R346YW96855102","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3138113",""
"1ZR4R346YW96876045","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.54","-$3.35","$17.19","3137905",""
"1ZR4R346YW96877240","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138032",""
"1ZR4R346YW96916831","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137857",""
"1ZR4R346YW96957341","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.80","-$2.56","$10.24","3138061",""
"1ZR4R346YW96988620","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138082",""
"1ZR4R346YW97011735","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138431",""
"1ZR4R346YW97018167","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3137784",""
"1ZR4R346YW97021617","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3137859",""
"1ZR4R346YW97023375","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138205",""
"1ZR4R346YW97032534","Feb 01, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.73","-$3.35","$13.38","3137718",""
"1ZR4R346YW97078245","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.11","-$3.67","$18.44","3138073",""
"1ZR4R346YW97083113","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138167",""
"1ZR4R346YW97094987","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138049",""
"1ZR4R346YW97116140","Feb 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.80","-$3.55","$14.25","3137945",""
"1ZR4R346YW97117149","Feb 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.09","-$3.02","$12.07","3138200",""
"1ZR4R346YW97118648","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138368",""
