"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW92119889","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.43","-$2.96","$16.47","3136615",""
"1ZR4R346YW92132748","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136431",""
"1ZR4R346YW92152173","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136617",""
"1ZR4R346YW92166364","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.08","-$2.90","$16.18","3136477",""
"1ZR4R346YW92246296","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.65","-$3.53","$14.12","3136580",""
"1ZR4R346YW92328493","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.44","-$3.53","$17.91","3136566",""
"1ZR4R346YW92370375","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$3.71","$14.84","3136521",""
"1ZR4R346YW92378760","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.44","-$3.53","$17.91","3136613",""
"1ZR4R346YW92522817","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.39","-$3.16","$17.23","3136547",""
"1ZR4R346YW92587427","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.23","-$3.53","$18.70","3136549",""
"1ZR4R346YW92594384","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.44","-$3.53","$17.91","3136646",""
"1ZR4R346YW92629739","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3136762",""
"1ZR4R346YW92687060","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136412",""
"1ZR4R346YW92689853","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136373",""
"1ZR4R346YW92779489","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$3.71","$14.84","3136576",""
"1ZR4R346YW92805913","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","732703",""
"1ZR4R346YW92831868","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136558",""
"1ZR4R346YW92899715","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$3.71","$14.84","3136601",""
"1ZR4R346YW92936611","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$3.40","$17.36","3136657",""
"1ZR4R346YW92978737","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136357",""
"1ZR4R346YW92979469","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136718",""
"1ZR4R346YW92990419","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.88","-$2.97","$11.91","3136487",""
"1ZR4R346YW93004090","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136721",""
"1ZR4R346YW93017148","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.38","-$3.71","$18.67","3136728",""
"1ZR4R346YW93021115","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3136430",""
"1ZR4R346YW93028930","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136437",""
"1ZR4R346YW93138240","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.35","-$3.71","$18.64","3136666",""
"1ZR4R346YW93204436","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$3.40","$17.36","3136659",""
"1ZR4R346YW93222649","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.57","-$3.31","$13.26","3136586",""
"1ZR4R346YW93413844","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136438",""
"1ZR4R346YW93578471","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136377",""
"1ZR4R346YW93756402","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.42","-$3.32","$17.10","3136482",""
"1ZR4R346YW93774875","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136452",""
"1ZR4R346YW93824838","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.08","$16.15","3136665",""
"1ZR4R346YW93835773","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136424",""
"1ZR4R346YW93859300","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3136456",""
"1ZR4R346YW93944806","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136545",""
"1ZR4R346YW93950540","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3136358",""
"1ZR4R346YW94045044","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.28","-$3.54","$18.74","3136191",""
"1ZR4R346YW94105621","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.43","-$3.08","$12.35","3136661",""
"1ZR4R346YW94141903","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.35","-$3.71","$18.64","732702",""
"1ZR4R346YW94147765","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136355",""
"1ZR4R346YW94154944","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136463",""
"1ZR4R346YW94243633","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136368",""
"1ZR4R346YW94311649","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3136432",""
"1ZR4R346YW94339558","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136515",""
"1ZR4R346YW94352113","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.77","-$2.76","$11.01","3136555",""
"1ZR4R346YW94386659","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.40","$18.15","3136570",""
"1ZR4R346YW94433071","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136719",""
"1ZR4R346YW94554235","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.28","-$3.09","$16.19","3136494",""
"1ZR4R346YW94585667","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.40","$18.15","3136571",""
"1ZR4R346YW94647671","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.43","-$2.96","$16.47","3136614",""
"1ZR4R346YW94674918","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136387",""
"1ZR4R346YW94684210","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136439",""
"1ZR4R346YW94716524","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.43","-$3.08","$12.35","3136729",""
"1ZR4R346YW94749016","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.01","-$3.08","$16.93","3136621",""
"1ZR4R346YW94751156","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.81","-$3.40","$17.41","3136419",""
"1ZR4R346YW94760128","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136726",""
"1ZR4R346YW94760440","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.65","-$3.53","$14.12","3136552",""
"1ZR4R346YW94804189","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.59","-$3.40","$18.19","3136479",""
"1ZR4R346YW94807702","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.81","-$3.16","$12.65","3136594",""
"1ZR4R346YW94879939","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136716",""
"1ZR4R346YW94895199","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$3.71","$14.84","3136653",""
"1ZR4R346YW94926771","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136814",""
"1ZR4R346YW95026698","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136810",""
"1ZR4R346YW95068241","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3136193",""
"1ZR4R346YW95120433","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136808",""
"1ZR4R346YW95142357","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.06","-$3.09","$16.97","3136441",""
"1ZR4R346YW95239771","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136588",""
"1ZR4R346YW95255959","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.61","-$3.16","$16.45","3136734",""
"1ZR4R346YW95309061","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.17","-$3.71","$19.46","3136739",""
"1ZR4R346YW95332320","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136476",""
"1ZR4R346YW95348751","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136126",""
"1ZR4R346YW95349830","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136300",""
"1ZR4R346YW95375007","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","732700",""
"1ZR4R346YW95425186","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$3.71","$14.84","3136644",""
"1ZR4R346YW95447555","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136650",""
"1ZR4R346YW95454163","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136788",""
"1ZR4R346YW95454583","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136280",""
"1ZR4R346YW95487486","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136467",""
"1ZR4R346YW95503681","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136499",""
"1ZR4R346YW95509925","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.44","-$3.53","$17.91","3136622",""
"1ZR4R346YW95519209","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136392",""
"1ZR4R346YW95558702","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.22","-$3.72","$19.50","3136316",""
"1ZR4R346YW95616587","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136573",""
"1ZR4R346YW95657088","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.65","-$3.53","$14.12","3136703",""
"1ZR4R346YW95660869","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.05","-$3.81","$15.24","3136723",""
"1ZR4R346YW95676138","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.81","-$3.16","$12.65","3136624",""
"1ZR4R346YW95692478","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136603",""
"1ZR4R346YW95698936","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$25.20","-$4.12","$21.08","3136578",""
"1ZR4R346YW95726191","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136536",""
"1ZR4R346YW95750066","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136798",""
"1ZR4R346YW95784682","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136607",""
"1ZR4R346YW95789070","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136804",""
"1ZR4R346YW95792306","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136749",""
"1ZR4R346YW95819653","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136593",""
"1ZR4R346YW95820276","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.38","-$3.71","$18.67","3136630",""
"1ZR4R346YW95823817","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136527",""
"1ZR4R346YW95824692","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136428",""
"1ZR4R346YW95839435","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.97","-$2.64","$14.33","3136708",""
"1ZR4R346YW95944491","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.06","-$3.09","$16.97","3136406",""
"1ZR4R346YW95946293","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136560",""
"1ZR4R346YW95950948","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.62","-$3.16","$16.46","3136649",""
"1ZR4R346YW95957727","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136724",""
"1ZR4R346YW95963738","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.18","-$2.64","$10.54","3136520",""
"1ZR4R346YW95973825","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.44","-$3.53","$17.91","3136678",""
"1ZR4R346YW95980719","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136565",""
"1ZR4R346YW95981272","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.46","-$2.89","$11.57","3136778",""
"1ZR4R346YW95986893","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136793",""
"1ZR4R346YW96002854","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.01","-$3.65","$18.36","3136648",""
"1ZR4R346YW96028078","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136743",""
"1ZR4R346YW96082732","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3136501",""
"1ZR4R346YW96090518","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136312",""
"1ZR4R346YW96093328","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136640",""
"1ZR4R346YW96110808","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136313",""
"1ZR4R346YW96113289","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136807",""
"1ZR4R346YW96119210","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136488",""
"1ZR4R346YW96125196","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136626",""
"1ZR4R346YW96135505","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136471",""
"1ZR4R346YW96140366","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136495",""
