"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW90628323","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3139185",""
"1ZR4R346YW90638652","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139370",""
"1ZR4R346YW90652476","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139598",""
"1ZR4R346YW90654803","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3139136",""
"1ZR4R346YW90664909","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$2.91","$15.43","3139649",""
"1ZR4R346YW90682998","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.24","-$3.13","$17.11","3139079",""
"1ZR4R346YW90684870","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.36","$17.23","3139036",""
"1ZR4R346YW90693413","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139373",""
"1ZR4R346YW90693995","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139544",""
"1ZR4R346YW90712339","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139517",""
"1ZR4R346YW90730702","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.72","-$3.42","$18.30","3139396 - Best Western?? Dream Make",""
"1ZR4R346YW90732200","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138989",""
"1ZR4R346YW90742922","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.19","-$2.64","$10.55","3139478",""
"1ZR4R346YW90746820","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.16","-$3.68","$18.48","3139688",""
"1ZR4R346YW90751921","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3139034",""
"1ZR4R346YW90753741","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.67","-$3.14","$12.53","3139283",""
"1ZR4R346YW90777047","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.63","-$3.36","$17.27","3139202",""
"1ZR4R346YW90780597","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.76","-$3.18","$16.58","3139233",""
"1ZR4R346YW90781247","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139559",""
"1ZR4R346YW90785261","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139365",""
"1ZR4R346YW90787214","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139315",""
"1ZR4R346YW90804632","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3139155",""
"1ZR4R346YW90822792","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.60","-$3.55","$18.05","3139290",""
"1ZR4R346YW90836581","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139428",""
"1ZR4R346YW90836778","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.51","-$2.91","$11.60","3139331",""
"1ZR4R346YW90836830","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139541",""
"1ZR4R346YW90856210","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.32","-$3.73","$19.59","3139275",""
"1ZR4R346YW90860143","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.01","-$3.84","$19.17","3139509",""
"1ZR4R346YW90867655","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139282",""
"1ZR4R346YW90895660","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3139187",""
"1ZR4R346YW90906639","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139514",""
"1ZR4R346YW90906782","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.93","-$3.18","$12.75","3139561",""
"1ZR4R346YW90908619","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139378",""
"1ZR4R346YW90947096","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139435",""
"1ZR4R346YW90955103","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3139032",""
"1ZR4R346YW90964826","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139272",""
"1ZR4R346YW90971372","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.19","-$3.27","$16.92","3139405",""
"1ZR4R346YW90980004","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139232",""
"1ZR4R346YW90984911","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.09","-$3.02","$12.07","3138951",""
"1ZR4R346YW90996800","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139423",""
"1ZR4R346YW91015626","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.69","-$3.02","$16.67","3139189",""
"1ZR4R346YW91016189","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139328",""
"1ZR4R346YW91019328","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.37","-$3.27","$13.10","3139355",""
"1ZR4R346YW91028069","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3139190",""
"1ZR4R346YW91036505","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139427",""
"1ZR4R346YW91044176","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139388",""
"1ZR4R346YW91049555","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3139050",""
"1ZR4R346YW91051346","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139441",""
"1ZR4R346YW91062450","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.36","$17.23","3139056",""
"1ZR4R346YW91064234","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3139046",""
"1ZR4R346YW91077355","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139344",""
"1ZR4R346YW91080136","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.95","-$3.03","$15.92","3139476",""
"1ZR4R346YW91122895","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.67","-$3.14","$12.53","3139515",""
"1ZR4R346YW91131134","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139348",""
"1ZR4R346YW91132277","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.49","-$3.57","$18.92","3139274",""
"1ZR4R346YW91141865","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.97","-$3.06","$16.91","3139160",""
"1ZR4R346YW91165509","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.77","-$3.43","$18.34","3139400",""
"1ZR4R346YW91174973","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.67","-$3.14","$12.53","3139549",""
"1ZR4R346YW91180886","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139313",""
"1ZR4R346YW91216196","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139314",""
"1ZR4R346YW91217524","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139266",""
"1ZR4R346YW91223277","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139462",""
"1ZR4R346YW91240936","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139299",""
"1ZR4R346YW91246618","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.14","-$3.83","$15.31","3139145",""
"1ZR4R346YW91254967","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3139141",""
"1ZR4R346YW91264947","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138971",""
"1ZR4R346YW91279404","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139376",""
"1ZR4R346YW91305036","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.51","-$2.91","$11.60","3139466",""
"1ZR4R346YW91316757","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.13","-$2.91","$16.22","3139309",""
"1ZR4R346YW91334835","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$11.88","-$2.38","$9.50","3139137",""
"1ZR4R346YW91341854","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.70","-$3.57","$18.13","3139439",""
"1ZR4R346YW91370859","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.27","$17.66","3139158",""
"1ZR4R346YW91371545","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3139124",""
"1ZR4R346YW91379314","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139352",""
"1ZR4R346YW91409657","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139551",""
"1ZR4R346YW91426101","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.82","-$2.83","$15.99","3139240",""
"1ZR4R346YW91427191","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139385",""
"1ZR4R346YW91429573","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139235",""
"1ZR4R346YW91441737","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139479",""
"1ZR4R346YW91461162","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139341",""
"1ZR4R346YW91466407","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.09","-$3.02","$12.07","3139080",""
"1ZR4R346YW91538937","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3139027",""
"1ZR4R346YW91547963","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.26","-$2.65","$10.61","3139683",""
"1ZR4R346YW91558595","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138949",""
"1ZR4R346YW91597954","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3139127",""
"1ZR4R346YW91634869","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.51","-$2.91","$11.60","3139605",""
"1ZR4R346YW91639257","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.51","-$2.91","$11.60","3139459",""
"1ZR4R346YW91665184","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.67","-$3.14","$12.53","3139545",""
"1ZR4R346YW91670123","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.15","-$3.27","$16.88","3139086",""
"1ZR4R346YW91674512","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139252",""
"1ZR4R346YW91682549","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139257",""
"1ZR4R346YW91704999","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.93","-$3.18","$12.75","3139327",""
"1ZR4R346YW91714433","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3139175",""
"1ZR4R346YW91715923","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139655",""
"1ZR4R346YW91720462","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.76","-$2.79","$14.97","3139264",""
"1ZR4R346YW91726993","Feb 24, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.37","-$3.27","$13.10","3139740",""
"1ZR4R346YW91730282","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.37","-$3.27","$13.10","3139261",""
"1ZR4R346YW91733921","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139351",""
"1ZR4R346YW91745847","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139368",""
"1ZR4R346YW91756979","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139398",""
"1ZR4R346YW91775458","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139458",""
"1ZR4R346YW91788668","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139546",""
"1ZR4R346YW91803202","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.95","-$3.03","$15.92","3139408",""
"1ZR4R346YW91810221","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.70","-$3.57","$18.13","3139294",""
"1ZR4R346YW91824565","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139389",""
"1ZR4R346YW91830165","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3139015",""
"1ZR4R346YW91856843","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139271",""
"1ZR4R346YW91861122","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.70","-$3.57","$18.13","3139248",""
"1ZR4R346YW91870443","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3139156",""
"1ZR4R346YW91885053","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$2.91","$15.39","3139139",""
"1ZR4R346YW91925214","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139383",""
"1ZR4R346YW91945201","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139318",""
"1ZR4R346YW91949145","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139392",""
"1ZR4R346YW91963987","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138999",""
"1ZR4R346YW91969365","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.95","-$3.68","$19.27","3139406",""
"1ZR4R346YW91972860","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139213",""
"1ZR4R346YW92005199","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3139083",""
"1ZR4R346YW92008409","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139325",""
"1ZR4R346YW92017239","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139465",""
"1ZR4R346YW92029137","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3139033",""
"1ZR4R346YW92041275","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3139133",""
"1ZR4R346YW92059015","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$11.88","-$2.38","$9.50","3139183",""
"1ZR4R346YW92062172","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.14","-$3.83","$15.31","3139062",""
"1ZR4R346YW92085586","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.40","-$3.07","$12.33","3139403",""
"1ZR4R346YW92092167","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139296",""
"1ZR4R346YW92096654","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.07","-$3.41","$13.66","3139181",""
"1ZR4R346YW92116962","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139567",""
"1ZR4R346YW92122900","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139206",""
"1ZR4R346YW92125078","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139404",""
"1ZR4R346YW92127147","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3139049",""
"1ZR4R346YW92138368","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139342",""
"1ZR4R346YW92151469","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139409",""
"1ZR4R346YW92157669","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139464",""
"1ZR4R346YW92168951","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139244",""
"1ZR4R346YW92182131","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.95","-$3.68","$19.27","3139323",""
"1ZR4R346YW92204456","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139410",""
"1ZR4R346YW92209719","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3139182",""
"1ZR4R346YW92234076","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139262",""
"1ZR4R346YW92239615","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139470",""
"1ZR4R346YW92240309","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.73","-$3.03","$16.70","3139492",""
"1ZR4R346YW92242745","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3139022",""
"1ZR4R346YW92246723","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.20","-$2.92","$16.28","3139268",""
"1ZR4R346YW92252010","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139673",""
"1ZR4R346YW92270241","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.54","-$3.18","$17.36","3139372",""
